P_id,start_time,end_time,mean_GSR,std_GSR,mean_HR,std_HR,mean_Valence,std_Valence,median_Valence,mean_Arousal,std_Arousal,median_Arousal,videoID,change_score,Valence,Arousal,Index
1,1.69582E+12,1.69582E+12,548.62,0.83,213.78,0.648,3.67,0,3.67,7,0.184,7,7,1.260862213,0,1,198
1,1.69582E+12,1.69582E+12,549.64,0.776,213.82,0.72,3.93,0,3.93,7.13,0,7.13,7,0.640115637,0,1,199
1,1.69582E+12,1.69582E+12,550.3,0.707,213.76,0.822,3.93,0,3.93,6.735,0.191,6.735,7,0.308547768,0,1,200
1,1.69582E+12,1.69582E+12,551.12,0.718,213.84,0.817,3.93,0,3.93,6.2,0.184,6.2,7,0.474040615,0,1,201
1,1.69582E+12,1.69582E+12,551.46,0.813,213.98,0.714,3.93,0,3.93,6.2,0.184,6.2,7,0.493838524,0,1,202
1,1.69582E+12,1.69582E+12,552.3,0.763,214.04,0.669,3.93,0,3.93,6.2,0.184,6.2,7,0.564071429,0,1,203
1,1.69582E+12,1.69582E+12,553.08,0.724,213.98,0.769,4.065,0.191,4.065,5.8,0,5.8,7,0.570643298,0,1,204
1,1.69582E+12,1.69582E+12,553.78,0.764,214,0.756,4.2,0,4.2,6.333,0.265,6.33,7,0.400865766,0,1,205
1,1.69582E+12,1.69582E+12,554.18,0.661,213.94,0.712,4.065,0.191,4.065,6.87,0,6.87,7,0.085485175,0,1,206
1,1.69582E+12,1.69582E+12,554.98,0.958,213.84,0.71,4.065,0.191,4.065,6.87,0,6.87,7,0.697301898,0,1,207
1,1.69582E+12,1.69582E+12,555.56,0.675,214.02,0.685,4.065,0.191,4.065,6.87,0,6.87,7,0.278850853,0,1,208
1,1.69582E+12,1.69582E+12,556.54,0.788,214.12,0.627,4.065,0.191,4.065,6.87,0,6.87,7,1.914309491,0,1,209
1,1.69582E+12,1.69582E+12,557.2,0.67,214,0.833,4.065,0.191,4.065,6.87,0,6.87,7,0.910781707,0,1,210
1,1.69582E+12,1.69582E+12,558.16,0.792,214.16,0.738,3.93,0,3.93,6.465,0.191,6.465,7,1.531951219,0,1,211
1,1.69582E+12,1.69582E+12,558.98,0.589,214.12,0.718,4.2,0,4.2,6.33,0,6.33,7,0.537866719,0,1,212
1,1.69582E+12,1.69582E+12,559.34,0.798,214.24,0.744,4.2,0,4.2,6.33,0,6.33,7,0.151473782,0,1,213
1,1.69582E+12,1.69582E+12,560.24,0.687,214.32,0.621,4.2,0,4.2,6.33,0,6.33,7,2.032484927,0,1,214
1,1.69582E+12,1.69582E+12,560.8,0.7,214.62,0.78,4.467,0.265,4.47,6.07,0,6.07,7,1.141497098,0,1,215
1,1.69582E+12,1.69582E+12,561.42,0.609,214.8,0.67,5,0,5,6.07,0,6.07,7,1.0094975,0,1,216
1,1.69582E+12,1.69582E+12,561.86,0.756,214.7,0.789,5,0,5,6.07,0,6.07,7,0.686338247,0,1,217
1,1.69582E+12,1.69582E+12,562.38,0.83,214.96,0.638,4.68,0.221,4.73,6.546,0.226,6.6,7,0.348706097,0,1,218
1,1.69582E+12,1.69582E+12,562.84,0.65,214.86,0.639,4.2,0,4.2,6.87,0,6.87,7,0.655191424,0,1,219
1,1.69582E+12,1.69582E+12,563.16,0.934,214.94,0.74,4.2,0,4.2,6.87,0,6.87,7,0.135646004,0,1,220
1,1.69581E+12,1.69581E+12,539.74,0.922,215.36,0.693,5,0,5,5,0,5,8,5.178619886,0,0,221
1,1.69581E+12,1.69581E+12,535.02,2.015,215.52,0.735,7.67,0,7.67,5.095,1.059,5.135,8,5.178619886,1,1,222
1,1.69581E+12,1.69581E+12,536.24,1.559,215.42,0.702,6.2,0.807,6.2,4.73,0,4.73,8,0.425810071,1,0,223
1,1.69581E+12,1.69581E+12,539.12,0.594,215.24,0.591,7.4,0,7.4,3.476,0.48,3.4,8,2.015879434,1,0,224
1,1.69581E+12,1.69581E+12,540.6,0.808,215.54,0.838,7.4,0,7.4,3.476,0.48,3.4,8,5.217513588,1,0,225
1,1.69581E+12,1.69581E+12,542.9,0.789,215.2,0.606,7.4,0,7.4,3.476,0.48,3.4,8,3.52955807,1,0,226
1,1.69581E+12,1.69581E+12,544.46,0.952,215.6,0.782,7.4,0,7.4,3.476,0.48,3.4,8,3.833019512,1,0,227
1,1.69581E+12,1.69581E+12,546.48,0.839,215.26,0.6,7.4,0,7.4,3.667,0.265,3.67,8,4.869944579,1,0,228
1,1.69581E+12,1.69581E+12,548.72,0.834,215.28,0.64,7.4,0,7.4,3.667,0.265,3.67,8,4.447045994,1,0,229
1,1.69581E+12,1.69581E+12,550.28,0.809,215.34,0.626,7.4,0,7.4,3.667,0.265,3.67,8,3.527937765,1,0,230
1,1.69581E+12,1.69581E+12,551.5,0.763,215.48,0.646,7.4,0,7.4,3.667,0.265,3.67,8,1.344047853,1,0,231
1,1.69581E+12,1.69581E+12,552.62,0.753,215.78,0.764,7.4,0,7.4,3.667,0.265,3.67,8,1.98150804,1,0,232
1,1.69581E+12,1.69581E+12,553.4,0.67,215.52,0.707,7.4,0,7.4,4.467,0.265,4.47,8,0.600091439,1,0,233
1,1.69581E+12,1.69581E+12,554.18,0.629,215.8,0.639,6.867,0.265,6.87,4.73,0,4.73,8,1.184473327,1,0,234
1,1.69581E+12,1.69581E+12,555.58,1.108,215.4,0.606,4.764,0.408,4.47,5.028,0.411,4.73,8,2.607784724,0,1,235
1,1.69581E+12,1.69581E+12,556.8,0.782,215.48,0.677,4.764,0.408,4.47,5.028,0.411,4.73,8,2.059674441,0,1,236
1,1.69581E+12,1.69581E+12,557.5,0.678,215.42,0.702,4.764,0.408,4.47,5.028,0.411,4.73,8,0.621811301,0,1,237
1,1.69581E+12,1.69581E+12,558.12,0.689,215.46,0.762,4.47,0,4.47,5.53,0,5.53,8,0.278081592,0,1,238
1,1.69581E+12,1.69581E+12,559.34,0.772,215.32,0.794,4.788,0.347,4.73,5.054,0.121,5,8,1.379526347,0,1,239
1,1.69581E+12,1.69581E+12,559.84,0.65,215.3,0.814,5.27,0,5.27,4.73,0,4.73,8,0.764958734,1,0,240
1,1.69581E+12,1.69581E+12,560.56,0.787,215.48,0.814,5.27,0,5.27,4.73,0,4.73,8,1.255728604,1,0,241
1,1.69581E+12,1.69581E+12,561.12,0.659,215.36,0.749,5.27,0,5.27,4.73,0,4.73,8,0.339429943,1,0,242
1,1.69581E+12,1.69581E+12,561.8,0.67,215.36,0.776,4.27,0.233,4.2,6.403,1.358,6.33,8,1.177615889,0,1,243
1,1.69581E+12,1.69581E+12,561.76,0.822,215.46,0.706,2.482,0.551,2.33,8.32,0.238,8.47,8,0.614498758,0,1,244
1,1.69581E+12,1.69581E+12,560.48,0.646,215.34,0.823,1.53,0,1.53,7.93,0,7.93,8,3.12533413,0,1,245
1,1.69581E+12,1.69581E+12,561.22,0.545,215.32,0.653,1.53,0,1.53,7.93,0,7.93,8,0.72023141,0,1,246
1,1.69581E+12,1.69581E+12,560.66,0.593,215.46,0.734,3,0.807,3,7.93,0,7.93,8,0.581311352,0,1,247
1,1.69581E+12,1.69581E+12,561.36,0.663,215.48,0.677,3,0.807,3,7.93,0,7.93,8,1.154481814,0,1,248
1,1.69581E+12,1.69581E+12,561.52,0.707,215.32,0.713,3.133,0.576,3.13,7.93,0,7.93,8,0.035256662,0,1,249
2,1.69598E+12,1.69598E+12,622.32,0.587,215.88,0.521,5,0,5,5,0,5,1,0.866265168,0,0,250
2,1.69598E+12,1.69598E+12,622.34,0.519,216.1,0.614,5,0,5,5,0,5,1,0.866265168,0,0,251
2,1.69598E+12,1.69598E+12,622.34,0.479,216.46,0.613,5,0,5,5,0,5,1,0.804554325,0,0,252
2,1.69598E+12,1.69598E+12,622.04,0.57,216.8,0.495,5,0,5,5,0,5,1,0.863287626,0,0,253
2,1.69598E+12,1.69598E+12,621.48,0.789,216.82,0.56,5.888,0.434,5.935,4.955,0.11,5,1,1.125080915,1,0,254
2,1.69598E+12,1.69598E+12,620.44,0.541,216.88,0.594,6.33,0,6.33,3.32,0.734,3.265,1,2.957204367,1,0,255
2,1.69598E+12,1.69598E+12,620.58,0.499,216.88,0.558,6.33,0,6.33,3.32,0.734,3.265,1,0.035105245,1,0,256
2,1.69598E+12,1.69598E+12,620.6,0.67,216.82,0.56,6.33,0,6.33,3.32,0.734,3.265,1,0.898116537,1,0,257
2,1.69598E+12,1.69598E+12,620.68,0.587,216.66,0.557,6.33,0,6.33,3.32,0.734,3.265,1,0.001124025,1,0,258
2,1.69598E+12,1.69598E+12,620.74,0.527,216.48,0.707,6.33,0,6.33,3.32,0.734,3.265,1,0.055769061,1,0,259
2,1.69598E+12,1.69598E+12,620.7,0.58,216.38,0.53,6.33,0,6.33,3.32,0.734,3.265,1,0.000910473,1,0,260
2,1.69598E+12,1.69598E+12,620.8,0.495,216.4,0.535,6.33,0,6.33,3.32,0.734,3.265,1,0.028799922,1,0,261
2,1.69598E+12,1.69598E+12,620.94,0.512,216.38,0.53,6.33,0,6.33,3,0.184,3,1,0.361031295,1,0,262
2,1.69598E+12,1.69598E+12,620.94,0.512,216.08,0.396,6.33,0,6.33,6.041,1.615,6.07,1,0.676778635,1,1,263
2,1.69598E+12,1.69598E+12,621.12,0.435,216.12,0.521,6.33,0,6.33,6.041,1.615,6.07,1,0.028840994,1,1,264
2,1.69598E+12,1.69598E+12,621.3,0.544,216.14,0.535,6.33,0,6.33,6.041,1.615,6.07,1,0.040436635,1,1,265
2,1.69598E+12,1.69598E+12,621.24,0.476,216.24,0.555,6.33,0,6.33,6.041,1.615,6.07,1,0.00045929,1,1,266
2,1.69598E+12,1.69598E+12,621.28,0.497,216.24,0.476,6.33,0,6.33,6.867,0.73,6.87,1,0.247455226,1,1,267
2,1.69598E+12,1.69598E+12,621.32,0.513,216.18,0.691,6.33,0,6.33,4.867,0.498,4.865,1,0.063030308,1,0,268
2,1.69598E+12,1.69598E+12,621.58,0.575,216.28,0.536,6.33,0,6.33,4.867,0.498,4.865,1,0.538916706,1,0,269
2,1.69598E+12,1.69598E+12,621.66,0.593,216.14,0.495,6.33,0,6.33,4.867,0.498,4.865,1,0.025630362,1,0,270
2,1.69598E+12,1.69598E+12,621.7,0.544,216.2,0.495,6.33,0,6.33,4.867,0.498,4.865,1,0.000324808,1,0,271
2,1.69598E+12,1.69598E+12,621.66,0.479,216.26,0.487,6.33,0,6.33,4.867,0.498,4.865,1,0.000360181,1,0,272
2,1.69598E+12,1.69598E+12,621.64,0.485,216.38,0.567,6.33,0,6.33,4.867,0.498,4.865,1,0.033419713,1,0,273
2,1.69598E+12,1.69598E+12,621.64,0.598,216.22,0.616,6.33,0,6.33,4.867,0.498,4.865,1,0.55104568,1,0,274
2,1.69598E+12,1.69598E+12,621.86,0.572,216.28,0.536,6.33,0,6.33,4.867,0.498,4.865,1,0.770738235,1,0,275
2,1.69598E+12,1.69598E+12,621.78,0.708,216.14,0.495,6.33,0,6.33,4.867,0.498,4.865,1,0.045203423,1,0,276
2,1.69598E+12,1.69598E+12,622.04,0.57,216.18,0.523,6.33,0,6.33,4.867,0.498,4.865,1,0.1050541,1,0,277
2,1.69598E+12,1.69598E+12,621.96,0.638,216.28,0.607,6.33,0,6.33,4.733,0.265,4.73,1,0.047522898,1,0,278
2,1.69598E+12,1.69598E+12,621.84,0.738,216.18,0.56,6.33,0,6.33,6.334,0.495,6.465,1,0.067847668,1,1,279
2,1.69598E+12,1.69598E+12,621.92,0.566,216.2,0.606,6.33,0,6.33,6.334,0.495,6.465,1,0.040934427,1,1,280
2,1.69598E+12,1.69598E+12,622.08,0.396,216.38,0.567,6.33,0,6.33,6.334,0.495,6.465,1,0.08550562,1,1,281
2,1.69598E+12,1.69598E+12,622.16,0.548,216.4,0.606,6.33,0,6.33,6.334,0.495,6.465,1,0.065926708,1,1,282
2,1.69598E+12,1.69598E+12,622.16,0.548,216.3,0.505,6.33,0,6.33,6.334,0.495,6.465,1,0.040499092,1,1,283
2,1.69598E+12,1.69598E+12,585.66,0.688,220.94,0.586,5,0,5,5,0,5,2,0.160183726,0,0,284
2,1.69598E+12,1.69598E+12,585.98,0.622,221.02,0.622,5.533,0.265,5.53,5,0,5,2,0.160183726,1,0,285
2,1.69598E+12,1.69598E+12,586.8,0.495,221.14,0.639,5.8,0,5.8,3.534,0.653,3.535,2,1.978127916,1,0,286
2,1.69598E+12,1.69598E+12,584.08,2.039,221.22,0.545,5.8,0,5.8,3.534,0.653,3.535,2,2.534572949,1,0,287
2,1.69598E+12,1.69598E+12,582.38,0.602,221.16,0.65,5.8,0,5.8,3.534,0.653,3.535,2,2.704601053,1,0,288
2,1.69598E+12,1.69598E+12,583.76,0.894,221.08,0.566,5.8,0,5.8,3.534,0.653,3.535,2,3.119587577,1,0,289
2,1.69598E+12,1.69598E+12,585.72,0.784,221.14,0.729,5.8,0,5.8,3.534,0.653,3.535,2,4.921701798,1,0,290
2,1.69598E+12,1.69598E+12,587.88,0.799,221.1,0.544,5.8,0,5.8,3.534,0.653,3.535,2,3.661533238,1,0,291
2,1.69598E+12,1.69598E+12,589.86,0.606,220.78,0.616,5.8,0,5.8,3.534,0.653,3.535,2,4.513596695,1,0,292
2,1.69598E+12,1.69598E+12,591.12,0.689,220.84,0.548,5.8,0,5.8,3.534,0.653,3.535,2,2.602587602,1,0,293
2,1.69598E+12,1.69598E+12,592.68,0.551,220.96,0.57,5.8,0,5.8,3.534,0.653,3.535,2,4.406407241,1,0,294
2,1.69598E+12,1.69598E+12,594,0.756,220.76,0.555,5.8,0,5.8,3.534,0.653,3.535,2,4.375592042,1,0,295
2,1.69598E+12,1.69598E+12,594.94,0.712,220.76,0.657,5.8,0,5.8,3.133,0.576,3.13,2,1.654941926,1,0,296
2,1.69598E+12,1.69598E+12,596.14,0.639,220.76,0.591,5.8,0,5.8,4.2,0,4.2,2,1.677160622,1,0,297
2,1.69598E+12,1.69598E+12,597.18,0.438,220.6,0.571,5.8,0,5.8,4.2,0,4.2,2,4.308099391,1,0,298
2,1.69598E+12,1.69598E+12,598.04,0.699,220.66,0.626,5.8,0,5.8,4.2,0,4.2,2,2.281598089,1,0,299
2,1.69598E+12,1.69598E+12,599.18,0.661,220.62,0.53,5.8,0,5.8,4.2,0,4.2,2,2.328948085,1,0,300
2,1.69598E+12,1.69598E+12,599.72,0.573,220.52,0.58,5.8,0,5.8,4.2,0,4.2,2,0.836441175,1,0,301
2,1.69598E+12,1.69598E+12,599.88,0.521,220.46,0.503,5.8,0,5.8,4.2,0,4.2,2,0.042038608,1,0,302
2,1.69598E+12,1.69598E+12,600.72,0.64,220.54,0.613,5.177,0.739,5.53,2.723,0.552,2.33,2,2.114299972,1,0,303
2,1.69598E+12,1.69598E+12,601.74,0.6,220.38,0.53,4.065,0.148,4.065,1.888,0.276,1.8,2,1.882491721,0,0,304
2,1.69598E+12,1.69598E+12,602.76,0.591,220.48,0.505,4.2,0,4.2,1.665,0.191,1.665,2,4.212311827,0,0,305
2,1.69598E+12,1.69598E+12,603.12,0.435,220.58,0.499,4.2,0,4.2,2.333,0.265,2.33,2,0.886429163,0,0,306
2,1.69598E+12,1.69598E+12,603.58,0.575,220.52,0.614,4.2,0,4.2,2.333,0.265,2.33,2,1.043406555,0,0,307
2,1.69598E+12,1.69598E+12,604,0.639,220.48,0.505,4.47,0,4.47,2.6,0,2.6,2,0.96584934,0,0,308
2,1.69598E+12,1.69598E+12,604.8,0.535,220.36,0.485,4.47,0,4.47,2.6,0,2.6,2,1.755134017,0,0,309
2,1.69598E+12,1.69598E+12,605.46,0.503,220.52,0.544,5.705,0.498,6.07,2.964,0.495,2.6,2,2.035433312,1,0,310
2,1.69598E+12,1.69598E+12,606,0.639,220.46,0.542,6.07,0,6.07,4.2,0,4.2,2,1.239373317,1,0,311
2,1.69598E+12,1.69598E+12,606.54,0.613,220.5,0.58,6.07,0,6.07,4.2,0,4.2,2,0.992490902,1,0,312
2,1.69598E+12,1.69598E+12,607,0.67,220.48,0.646,6.07,0,6.07,5.4,0.653,5.4,2,0.252578461,1,1,313
2,1.69598E+12,1.69598E+12,607.28,0.573,220.44,0.541,6.07,0,6.07,6.735,0.191,6.735,2,0.097067659,1,1,314
2,1.69598E+12,1.69598E+12,607.58,0.642,220.7,0.544,6.07,0,6.07,6.735,0.191,6.735,2,0.288739835,1,1,315
2,1.69598E+12,1.69598E+12,607.74,0.565,220.48,0.544,6.07,0,6.07,6.735,0.191,6.735,2,0.081859738,1,1,316
2,1.69598E+12,1.69598E+12,610.22,0.545,221.94,0.512,5,0,5,5,0,5,3,0.826338977,0,0,317
2,1.69598E+12,1.69598E+12,610.16,0.65,222.14,0.606,3.8,0.184,3.8,2.6,0,2.6,3,0.826338977,0,0,318
2,1.69598E+12,1.69598E+12,609.66,1.154,222.2,0.495,5,0,5,5.533,0.576,5.53,3,1.016783615,0,1,319
2,1.69598E+12,1.69598E+12,608.02,0.428,222.48,0.58,5.978,0.611,6.07,6.63,0.09,6.6,3,5.128992273,1,1,320
2,1.69598E+12,1.69598E+12,608.9,0.614,222.28,0.573,5.978,0.611,6.07,6.63,0.09,6.6,3,2.593012788,1,1,321
2,1.69598E+12,1.69598E+12,609.74,0.6,222.54,0.503,5.978,0.611,6.07,6.63,0.09,6.6,3,2.66346547,1,1,322
2,1.69598E+12,1.69598E+12,610.12,0.521,222.64,0.525,5.978,0.611,6.07,6.63,0.09,6.6,3,0.493695994,1,1,323
2,1.69598E+12,1.69598E+12,611.34,0.717,222.62,0.53,6.6,0,6.6,7.294,0.304,7.4,3,2.609968009,1,1,324
2,1.69598E+12,1.69598E+12,612.02,0.622,222.7,0.544,6.6,0,6.6,7.294,0.304,7.4,3,1.763016274,1,1,325
2,1.69598E+12,1.69598E+12,612.1,0.463,222.5,0.544,6.6,0,6.6,7.294,0.304,7.4,3,0.094064366,1,1,326
2,1.69598E+12,1.69598E+12,612.48,0.505,222.76,0.625,6.6,0,6.6,7.294,0.304,7.4,3,0.610123923,1,1,327
2,1.69598E+12,1.69598E+12,613.18,0.629,222.84,0.548,6.6,0,6.6,7.294,0.304,7.4,3,1.559056678,1,1,328
2,1.69598E+12,1.69598E+12,613.4,0.639,222.62,0.53,6.6,0,6.6,7.294,0.304,7.4,3,0.194431928,1,1,329
2,1.69598E+12,1.69598E+12,613.56,0.541,222.66,0.557,6.6,0,6.6,7.294,0.304,7.4,3,0.000965809,1,1,330
2,1.69598E+12,1.69598E+12,614.2,0.571,222.7,0.647,6.6,0,6.6,7.294,0.304,7.4,3,1.261608907,1,1,331
2,1.69598E+12,1.69598E+12,614.54,0.542,222.74,0.694,6.6,0,6.6,7.294,0.304,7.4,3,0.128572064,1,1,332
2,1.69598E+12,1.69598E+12,614.86,0.606,222.7,0.58,6.6,0,6.6,7.294,0.304,7.4,3,0.64966214,1,1,333
2,1.69598E+12,1.69598E+12,614.92,0.566,222.74,0.565,6.6,0,6.6,7.294,0.304,7.4,3,0.000309977,1,1,334
2,1.69598E+12,1.69598E+12,614.96,0.699,222.8,0.535,6.6,0,6.6,7.294,0.304,7.4,3,0.000733897,1,1,335
2,1.69598E+12,1.69598E+12,615.06,0.652,223.44,0.541,6.6,0,6.6,7.294,0.304,7.4,3,1.493944384,1,1,336
2,1.69598E+12,1.69598E+12,615.22,0.418,223.96,0.533,6.6,0,6.6,5.667,0.961,5.665,3,1.146970013,1,1,337
2,1.69598E+12,1.69598E+12,615.26,0.527,223.44,0.577,6.243,0.15,6.33,4.2,0,4.2,3,0.66188379,1,0,338
2,1.69598E+12,1.69598E+12,615.4,0.571,222.9,0.58,6.243,0.15,6.33,4.2,0,4.2,3,0.605453865,1,0,339
2,1.69598E+12,1.69598E+12,599.4,0.833,220.64,0.598,5,0,5,5,0,5,4,3.231456339,0,0,340
2,1.69598E+12,1.69598E+12,597.96,0.781,220.64,0.525,5.08,0.179,5,6.386,0.696,6.465,4,3.231456339,1,1,341
2,1.69598E+12,1.69598E+12,595.5,0.886,220.62,0.567,6.07,0,6.07,7.4,0.22,7.4,4,4.372292779,1,1,342
2,1.69598E+12,1.69598E+12,590.28,1.089,220.5,0.544,6.07,0,6.07,7.4,0.22,7.4,4,7.181450489,1,1,343
2,1.69598E+12,1.69598E+12,592.66,0.798,220.42,0.609,6.07,0,6.07,7.4,0.22,7.4,4,5.321918662,1,1,344
2,1.69598E+12,1.69598E+12,594.84,0.792,220.72,0.607,6.07,0,6.07,7.4,0.22,7.4,4,4.496163369,1,1,345
2,1.69598E+12,1.69598E+12,596.74,1.121,220.42,0.609,6.07,0,6.07,7.4,0.22,7.4,4,3.954875754,1,1,346
2,1.69598E+12,1.69598E+12,599.2,0.728,220.44,0.577,6.07,0,6.07,7.4,0.22,7.4,4,5.930846692,1,1,347
2,1.69598E+12,1.69598E+12,600.48,0.707,220.56,0.644,6.07,0,6.07,7.4,0.22,7.4,4,3.635386277,1,1,348
2,1.69598E+12,1.69598E+12,601.14,0.606,220.4,0.571,4.4,0.867,4.335,7.333,0.165,7.4,4,0.594428135,0,1,349
2,1.69598E+12,1.69598E+12,602.08,0.601,220.34,0.626,3.4,0,3.4,6.87,0,6.87,4,1.780828266,0,1,350
2,1.69598E+12,1.69598E+12,602.6,0.639,220.1,0.614,3.4,0,3.4,6.87,0,6.87,4,0.429764586,0,1,351
2,1.69598E+12,1.69598E+12,603.38,0.53,220.2,0.571,5,1.038,5,7.13,0,7.13,4,2.284539903,0,1,352
2,1.69598E+12,1.69598E+12,604.02,0.589,219.94,0.512,6.6,0,6.6,7.4,0,7.4,4,1.210450769,1,1,353
2,1.69598E+12,1.69598E+12,604.62,0.567,219.84,0.584,6.6,0,6.6,7.4,0,7.4,4,0.963713544,1,1,354
2,1.69598E+12,1.69598E+12,605.28,0.607,219.8,0.495,6.555,0.11,6.6,8.112,0.276,8.2,4,1.181243474,1,1,355
2,1.69598E+12,1.69598E+12,605.64,0.563,219.6,0.535,6.555,0.11,6.6,8.112,0.276,8.2,4,0.319817494,1,1,356
2,1.69598E+12,1.69598E+12,606,0.67,219.56,0.577,6.555,0.11,6.6,8.112,0.276,8.2,4,0.160558884,1,1,357
2,1.69598E+12,1.69598E+12,606.56,0.577,219.66,0.626,6.555,0.11,6.6,8.112,0.276,8.2,4,1.237852196,1,1,358
2,1.69598E+12,1.69598E+12,606.78,0.545,219.68,0.513,6.555,0.11,6.6,8.112,0.276,8.2,4,0.284599915,1,1,359
2,1.69598E+12,1.69598E+12,607.22,0.507,219.54,0.579,6.555,0.11,6.6,8.112,0.276,8.2,4,0.773566135,1,1,360
2,1.69598E+12,1.69598E+12,607.74,0.527,219.6,0.606,6.555,0.11,6.6,8.112,0.276,8.2,4,1.286027981,1,1,361
2,1.69598E+12,1.69598E+12,608.24,0.517,219.72,0.607,6.555,0.11,6.6,8.112,0.276,8.2,4,1.769640885,1,1,362
2,1.69598E+12,1.69598E+12,609.32,0.621,219.46,0.579,6.555,0.11,6.6,8.112,0.276,8.2,4,2.641214545,1,1,363
2,1.69598E+12,1.69598E+12,609.74,0.6,219.5,0.58,6.555,0.11,6.6,8.112,0.276,8.2,4,0.536349794,1,1,364
2,1.69598E+12,1.69598E+12,610.36,0.598,219.54,0.542,6.555,0.11,6.6,8.112,0.276,8.2,4,1.105456786,1,1,365
2,1.69598E+12,1.69598E+12,610.8,0.571,219.58,0.538,6.555,0.11,6.6,8.112,0.276,8.2,4,0.874632443,1,1,366
2,1.69598E+12,1.69598E+12,611.14,0.535,219.38,0.53,6.555,0.11,6.6,8.112,0.276,8.2,4,0.266453301,1,1,367
2,1.69598E+12,1.69598E+12,611.46,0.503,219.58,0.609,6.555,0.11,6.6,8.112,0.276,8.2,4,0.577810929,1,1,368
2,1.69598E+12,1.69598E+12,611.76,0.555,219.48,0.505,6.555,0.11,6.6,8.112,0.276,8.2,4,0.453378042,1,1,369
2,1.69598E+12,1.69598E+12,612.2,0.571,219.42,0.538,6.33,0,6.33,7.667,0.265,7.67,4,1.147473955,1,1,370
2,1.69598E+12,1.69598E+12,612.36,0.485,219.54,0.579,6.33,0,6.33,7.667,0.265,7.67,4,0.377700816,1,1,371
2,1.69598E+12,1.69598E+12,621.94,0.62,216.26,0.6,5,0,5,5,0,5,5,0.036496904,0,0,372
2,1.69598E+12,1.69598E+12,621.68,0.587,216.4,0.606,5,0,5,4.332,0.345,4.335,5,0.036496904,0,0,373
2,1.69598E+12,1.69598E+12,621.72,0.497,216.3,0.58,6.04,0.608,6.2,3.562,0.189,3.67,5,0.000822368,1,0,374
2,1.69598E+12,1.69598E+12,621.66,0.557,216.2,0.495,6.04,0.608,6.2,3.562,0.189,3.67,5,0.000302531,1,0,375
2,1.69598E+12,1.69598E+12,621.7,0.614,216.12,0.521,6.04,0.608,6.2,3.562,0.189,3.67,5,0.279047015,1,0,376
2,1.69598E+12,1.69598E+12,621.9,0.614,216.42,0.575,6.04,0.608,6.2,3.562,0.189,3.67,5,0.188278445,1,0,377
2,1.69598E+12,1.69598E+12,621.68,0.653,216.36,0.563,6.6,0,6.6,2.867,0.265,2.87,5,0.001490366,1,0,378
2,1.69598E+12,1.69598E+12,621.64,0.563,216.32,0.587,6.6,0,6.6,2.867,0.265,2.87,5,0.000424523,1,0,379
2,1.69598E+12,1.69598E+12,621.6,0.495,216.16,0.584,6.6,0,6.6,2.867,0.265,2.87,5,0.000838087,1,0,380
2,1.69598E+12,1.69598E+12,621.38,0.53,216.26,0.664,6.6,0,6.6,2.867,0.265,2.87,5,0.138374392,1,0,381
2,1.69598E+12,1.69598E+12,621.3,0.58,216.38,0.567,6.6,0,6.6,2.867,0.265,2.87,5,0.00052351,1,0,382
2,1.69598E+12,1.69598E+12,620.72,0.64,216.24,0.555,6.6,0,6.6,2.867,0.265,2.87,5,0.828438151,1,0,383
2,1.69598E+12,1.69598E+12,620.64,0.598,216.18,0.523,6.6,0,6.6,3.133,0.265,3.13,5,0.000479113,1,0,384
2,1.69598E+12,1.69598E+12,620.62,0.602,216.3,0.614,6.6,0,6.6,3.133,0.265,3.13,5,0.000740005,1,0,385
2,1.69598E+12,1.69598E+12,620.84,0.468,216.14,0.572,6.6,0,6.6,3.133,0.265,3.13,5,0.15174973,1,0,386
2,1.69598E+12,1.69598E+12,620.76,0.555,216.3,0.58,6.6,0,6.6,3.133,0.265,3.13,5,0.098633118,1,0,387
2,1.69598E+12,1.69598E+12,620.78,0.582,216.26,0.487,6.6,0,6.6,3.133,0.265,3.13,5,0.000330404,1,0,388
2,1.69598E+12,1.69598E+12,621.06,0.55,216.32,0.551,6.6,0,6.6,3.133,0.265,3.13,5,0.145066444,1,0,389
2,1.69598E+12,1.69598E+12,620.82,0.523,216.4,0.639,6.6,0,6.6,3,0.184,3,5,0.062531558,1,0,390
2,1.69598E+12,1.69598E+12,620.82,0.596,216.3,0.647,6.6,0,6.6,2.6,0,2.6,5,0.000469558,1,0,391
2,1.69598E+12,1.69598E+12,620.78,0.616,216.34,0.593,6.6,0,6.6,2.6,0,2.6,5,1.45E-08,1,0,392
2,1.69598E+12,1.69598E+12,621.12,0.594,216.32,0.621,6.6,0,6.6,2.6,0,2.6,5,0.522154215,1,0,393
2,1.69598E+12,1.69598E+12,621.26,0.527,216.18,0.596,6.6,0,6.6,2.6,0,2.6,5,0.037974616,1,0,394
2,1.69598E+12,1.69598E+12,621.16,0.468,215.94,0.712,6.6,0,6.6,2.6,0,2.6,5,0.05198319,1,0,395
2,1.69598E+12,1.69598E+12,621.22,0.648,215.8,0.571,6.6,0,6.6,2.6,0,2.6,5,0.000752933,1,0,396
2,1.69598E+12,1.69598E+12,621.34,0.593,215.92,0.634,6.6,0,6.6,2.6,0,2.6,5,0.000844521,1,0,397
